,Job Title,Salary Estimate,Rating,Company Name,Location,Headquarters,Size,Type of ownership,Industry,Sector,Revenue,min_salary,max_salary,avg_salary,job_state,same_state,company_age,python,excel,hadoop,spark,aws,tableau,big_data,job_simp,seniority
272,DATA SCIENTIST,91-150 ,3.7,ALTUS GROUP,"Irvine, CA","Toronto, Canada",1001 to 5000 employees,COMPANY - PUBLIC,REAL ESTATE,Real Estate,$100 to $500 million (USD),91,150,120, CA,0,15.0,1,1,0,0,1,1,0,data scientist,na
273,DATA SCIENTIST,91-150 ,5.0,JOBOT,"Irvine, CA","Irvine, CA",51 to 200 employees,COMPANY - PRIVATE,STAFFING & OUTSOURCING,Business Services,$25 to $50 million (USD),91,150,120, CA,1,2.0,1,1,0,0,0,1,0,data scientist,na
275,SENIOR ANALYST/DATA SCIENTIST,141-225 ,3.4,EDMUNDS.COM,"Santa Monica, CA","Santa Monica, CA",501 to 1000 employees,COMPANY - PRIVATE,INTERNET,Information Technology,$100 to $500 million (USD),141,225,183, CA,1,54.0,1,1,0,0,1,1,0,data scientist,senior
276,DATA SCIENTIST,141-225 ,5.0,COHERE HEALTH,"Boston, MA","Boston, MA",1 to 50 employees,COMPANY - PRIVATE,IT SERVICES,Information Technology,Unknown / Non-Applicable,141,225,183, MA,1,1.0,1,1,0,0,0,0,0,data scientist,na
278,SENIOR DATA SCIENTIST - R&D ONCOLOGY,141-225 ,4.0,ASTRAZENECA,"New York, NY","Cambridge, United Kingdom",10000+ employees,COMPANY - PUBLIC,BIOTECH & PHARMACEUTICALS,Biotech & Pharmaceuticals,$10+ billion (USD),141,225,183, NY,0,107.0,1,0,0,0,0,0,0,data scientist,senior
279,DATA SCIENTIST,141-225 ,4.2,OSHKOSH CORPORATION,"Oshkosh, WI","Oshkosh, WI",10000+ employees,COMPANY - PUBLIC,TRANSPORTATION EQUIPMENT MANUFACTURING,Manufacturing,$5 to $10 billion (USD),141,225,183, WI,1,103.0,1,1,1,1,0,0,1,data scientist,na
280,DATA SCIENTIST,141-225 ,4.3,JOBY AVIATION,"San Carlos, CA","Santa Cruz, CA",51 to 200 employees,COMPANY - PRIVATE,UNKNOWN,Unknown,Unknown / Non-Applicable,141,225,183, CA,0,21.0,1,1,0,1,1,0,1,data scientist,na
281,DATA SCIENTIST,141-225 ,3.4,MACKIN,"Menlo Park, CA","Pittsburgh, PA",51 to 200 employees,COMPANY - PRIVATE,ARCHITECTURAL & ENGINEERING SERVICES,Business Services,$10 to $25 million (USD),141,225,183, CA,0,60.0,1,0,0,0,0,0,0,data scientist,na
283,DATA SCIENTIST,141-225 ,4.4,VBEYOND CORPORATION,"Dallas, TX","Hillsborough, NJ",201 to 500 employees,COMPANY - PRIVATE,STAFFING & OUTSOURCING,Business Services,$5 to $10 million (USD),141,225,183, TX,0,14.0,1,0,0,0,0,0,0,data scientist,na
284,DATA SCIENTIST MACHINE LEARNING,141-225 ,3.5,LEIDOS,"Arlington, VA","Reston, VA",10000+ employees,COMPANY - PUBLIC,AEROSPACE & DEFENSE,Aerospace & Defense,$10+ billion (USD),141,225,183, VA,0,51.0,1,0,0,0,1,0,0,data scientist,na
285,DATA SCIENTIST,141-225 ,3.7,TAKE-TWO,"San Francisco, CA","New York, NY",1001 to 5000 employees,COMPANY - PUBLIC,VIDEO GAMES,Media,$1 to $2 billion (USD),141,225,183, CA,0,27.0,1,1,0,1,1,1,0,data scientist,na
286,DATA SCIENTIST,141-225 ,3.7,COLONY BRANDS,"Monroe, WI","Monroe, WI",501 to 1000 employees,COMPANY - PRIVATE,FOOD & BEVERAGE STORES,Retail,$100 to $500 million (USD),141,225,183, WI,1,21.0,1,0,0,0,0,0,0,data scientist,na
287,DATA SCIENTIST,141-225 ,4.1,CAPIO GROUP,"Sacramento, CA","Goteborg, Sweden",10000+ employees,HOSPITAL,HEALTH CARE SERVICES & HOSPITALS,Health Care,Unknown / Non-Applicable,141,225,183, CA,0,21.0,1,0,0,0,0,0,0,data scientist,na
288,DATA SCIENTIST,141-225 ,3.4,SLEEPARE,"New York, NY","New York, NY",1 to 50 employees,COMPANY - PRIVATE,OTHER RETAIL STORES,Retail,Unknown / Non-Applicable,141,225,183, NY,1,3.0,1,0,0,1,0,0,0,data scientist,na
289,DATA ANALYST,141-225 ,4.5,SHOREPOINT,"Reston, VA","Washington, DC",1 to 50 employees,COMPANY - PRIVATE,IT SERVICES,Information Technology,Unknown / Non-Applicable,141,225,183, VA,0,3.0,0,1,0,0,0,1,0,analyst,na
290,DATA SCIENTIST,141-225 ,3.5,DOLPHIN,"New York, NY","Lake Buena Vista, FL",1001 to 5000 employees,COMPANY - PRIVATE,"HOTELS, MOTELS, & RESORTS",Travel & Tourism,Unknown / Non-Applicable,141,225,183, NY,0,30.0,1,0,0,1,0,0,0,data scientist,na
291,DATA SCIENTIST,141-225 ,3.6,TE CONNECTIVITY,"Hampton, VA","Schaffhausen, Switzerland",10000+ employees,COMPANY - PUBLIC,ELECTRICAL & ELECTRONIC MANUFACTURING,Manufacturing,$10+ billion (USD),141,225,183, VA,0,13.0,0,0,0,0,0,0,0,data scientist,na
292,DATA SCIENTIST,141-225 ,3.2,STATE OF VIRGINIA,"Richmond, VA","Richmond, VA",10000+ employees,GOVERNMENT,STATE & REGIONAL AGENCIES,Government,$10+ billion (USD),141,225,183, VA,1,232.0,1,0,1,0,0,0,1,data scientist,na
293,DATA SCIENTIST,141-225 ,3.7,TA DIGITAL,"New York, NY","Newark, CA",501 to 1000 employees,COMPANY - PRIVATE,COMPUTER HARDWARE & SOFTWARE,Information Technology,$25 to $50 million (USD),141,225,183, NY,0,20.0,1,0,0,0,1,0,1,data scientist,na
294,DATA SCIENTIST,141-225 ,4.0,MARKET AMERICA INC,"Monterey, CA","Greensboro, NC",501 to 1000 employees,COMPANY - PRIVATE,OTHER RETAIL STORES,Retail,$100 to $500 million (USD),141,225,183, CA,0,28.0,1,1,1,1,0,0,0,data scientist,na
295,DATA SCIENTIST,145-225,3.2,TRIPLEBYTE,"Chicago, IL","San Francisco, CA",51 to 200 employees,COMPANY - PRIVATE,COMPUTER HARDWARE & SOFTWARE,Information Technology,Unknown / Non-Applicable,145,225,185, IL,0,5.0,0,0,0,0,0,0,0,data scientist,na
296,DATA SCIENTIST,145-225,4.5,KINGFISHER SYSTEMS,"McLean, VA","Falls Church, VA",51 to 200 employees,COMPANY - PRIVATE,FEDERAL AGENCIES,Government,$25 to $50 million (USD),145,225,185, VA,0,15.0,1,0,0,0,0,1,0,data scientist,na
297,DATA SCIENTIST,145-225,3.9,ALTA IT SERVICES,"Woodlawn, MD","Rockville, MD",201 to 500 employees,COMPANY - PRIVATE,IT SERVICES,Information Technology,$10 to $25 million (USD),145,225,185, MD,0,16.0,1,0,0,0,0,1,0,data scientist,na
298,DATA SCIENTIST,145-225,3.2,KOLLASOFT INC.,United States,"Scottsdale, AZ",1 to 50 employees,COMPANY - PRIVATE,IT SERVICES,Information Technology,$1 to $5 million (USD),145,225,185,US,0,21.0,1,1,0,0,0,0,0,data scientist,na
299,DATA SCIENTIST,145-225,5.0,KOLLASOFT INC.,"New York, NY","Irving, TX",Unknown,COMPANY - PUBLIC,UNKNOWN,Unknown,Unknown / Non-Applicable,145,225,185, NY,0,21.0,1,1,0,0,0,0,0,data scientist,na
300,DATA SCIENTIST,145-225,3.4,ASRC FEDERAL HOLDING COMPANY,"Reston, VA","Beltsville, MD",5001 to 10000 employees,COMPANY - PRIVATE,AEROSPACE & DEFENSE,Aerospace & Defense,$500 million to $1 billion (USD),145,225,185, VA,0,17.0,0,1,0,0,0,0,0,data scientist,na
301,DATA SCIENTIST,145-225,4.4,ADWAIT ALGORITHM,"New York, NY","Houston, TX",51 to 200 employees,COMPANY - PRIVATE,IT SERVICES,Information Technology,Unknown / Non-Applicable,145,225,185, NY,0,5.0,1,0,1,1,0,0,1,data scientist,na
302,"HEALTH PLAN DATA ANALYST, SR",145-225,3.8,COOK CHILDREN'S HEALTH CARE SYSTEM,"Fort Worth, TX","Fort Worth, TX",5001 to 10000 employees,NONPROFIT ORGANIZATION,HEALTH CARE SERVICES & HOSPITALS,Health Care,$100 to $500 million (USD),145,225,185, TX,1,102.0,0,0,0,0,0,0,0,analyst,senior
303,"PRINCIPAL SCIENTIST/ASSOCIATE DIRECTOR, QUALITY CONTROL AND ANALYTICAL TECHNOLOGIES",145-225,3.8,RUBIUS THERAPEUTICS,"Smithfield, RI","Cambridge, MA",201 to 500 employees,COMPANY - PUBLIC,BIOTECH & PHARMACEUTICALS,Biotech & Pharmaceuticals,$100 to $500 million (USD),145,225,185, RI,0,7.0,0,0,0,0,0,0,0,director,senior
304,DATA SCIENTIST,145-225,3.5,CAMBRIDGE FX,"Atlanta, GA","Toronto, Canada",201 to 500 employees,COMPANY - PUBLIC,FINANCIAL TRANSACTION PROCESSING,Finance,$100 to $500 million (USD),145,225,185, GA,0,28.0,1,1,0,0,0,1,0,data scientist,na
305,SENIOR DATA SCIENTIST,145-225,3.8,METROMILE,"San Francisco, CA","San Francisco, CA",201 to 500 employees,COMPANY - PRIVATE,INSURANCE CARRIERS,Insurance,Unknown / Non-Applicable,145,225,185, CA,1,9.0,1,0,0,1,1,0,0,data scientist,senior
306,DATA SCIENTIST,145-225,3.9,CRITEO,"Ann Arbor, MI","Paris, France",1001 to 5000 employees,COMPANY - PUBLIC,INTERNET,Information Technology,$2 to $5 billion (USD),145,225,185, MI,0,15.0,1,0,1,1,0,0,1,data scientist,na
307,DATA SCIENTIST,145-225,3.4,ADVANCE SOURCING CONCEPTS,"Pittsburgh, PA","Pittsburgh, PA",51 to 200 employees,COMPANY - PRIVATE,UNKNOWN,Unknown,$1 to $5 million (USD),145,225,185, PA,1,21.0,1,0,0,0,1,0,0,data scientist,na
308,DATA SCIENTIST,145-225,3.8,ENTERPRISE SOLUTIONS INC,"New York, NY","Naperville, IL",51 to 200 employees,COMPANY - PRIVATE,STAFFING & OUTSOURCING,Business Services,$25 to $50 million (USD),145,225,185, NY,0,20.0,1,1,0,0,0,1,0,data scientist,na
309,ANALYTICS - BUSINESS ASSURANCE DATA ANALYST,145-225,4.6,GREATAMERICA FINANCIAL SERVICES,"Cedar Rapids, IA","Cedar Rapids, IA",501 to 1000 employees,COMPANY - PRIVATE,LENDING,Finance,$100 to $500 million (USD),145,225,185, IA,1,28.0,0,1,0,0,0,1,0,analyst,na
311,DATA SCIENTIST,145-225,4.6,"CONCH TECHNOLOGIES, INC","Concord, CA","Memphis, TN",51 to 200 employees,COMPANY - PRIVATE,CONSULTING,Business Services,$5 to $10 million (USD),145,225,185, CA,0,21.0,0,0,0,0,0,0,0,data scientist,na
312,"DEVELOPMENT SCIENTIST, VOLTAREN",145-225,3.9,GSK,"Richmond, VA","Brentford, United Kingdom",10000+ employees,COMPANY - PUBLIC,BIOTECH & PHARMACEUTICALS,Biotech & Pharmaceuticals,$10+ billion (USD),145,225,185, VA,0,190.0,0,0,0,0,1,0,0,na,na
314,DATA SCIENTIST,79-147 ,3.7,GOVTECH,"San Francisco, CA","Singapore, Singapore",1001 to 5000 employees,GOVERNMENT,FEDERAL AGENCIES,Government,Unknown / Non-Applicable,79,147,113, CA,0,4.0,1,1,0,0,0,1,0,data scientist,na
315,DATA SCIENTIST,79-147 ,3.3,INTELLECTUAL VENTURES,"Bellevue, WA","Bellevue, WA",501 to 1000 employees,COMPANY - PRIVATE,INVESTMENT BANKING & ASSET MANAGEMENT,Finance,Unknown / Non-Applicable,79,147,113, WA,1,20.0,1,1,0,0,0,0,0,data scientist,na
316,DATA ENGINEER,79-147 ,4.4,ROCKET LAWYER,"San Francisco, CA","San Francisco, CA",51 to 200 employees,COMPANY - PRIVATE,COMPUTER HARDWARE & SOFTWARE,Information Technology,$50 to $100 million (USD),79,147,113, CA,1,12.0,1,1,1,0,0,0,1,data engineer,na
317,DATA SCIENTIST,79-147 ,3.7,22ND CENTURY TECHNOLOGIES,"Oakland, CA","Somerset, NJ",1001 to 5000 employees,COMPANY - PRIVATE,IT SERVICES,Information Technology,$25 to $50 million (USD),79,147,113, CA,0,23.0,0,0,0,0,0,0,1,data scientist,na
318,DATA SCIENTIST,79-147 ,3.3,HUXLEY,"San Francisco, CA","London, United Kingdom",201 to 500 employees,COMPANY - PRIVATE,STAFFING & OUTSOURCING,Business Services,$25 to $50 million (USD),79,147,113, CA,0,25.0,1,0,0,0,0,0,0,data scientist,na
319,DATA SCIENTIST,79-147 ,3.4,FM SYSTEMS,"Boston, MA","Raleigh, NC",51 to 200 employees,COMPANY - PRIVATE,COMPUTER HARDWARE & SOFTWARE,Information Technology,$5 to $10 million (USD),79,147,113, MA,0,36.0,1,1,0,1,1,0,1,data scientist,na
321,MACHINE LEARNING ENGINEER,79-147 ,3.7,MTEQ,"Fort Belvoir, VA","Lorton, VA",501 to 1000 employees,COMPANY - PUBLIC,AEROSPACE & DEFENSE,Aerospace & Defense,$100 to $500 million (USD),79,147,113, VA,0,66.0,1,0,0,0,0,0,0,mle,na
322,PRINCIPAL DATA & ANALYTICS PLATFORM ENGINEER,79-147 ,3.7,BLUE CROSS AND BLUE SHIELD OF NORTH CAROLINA,"Durham, NC","Durham, NC",1001 to 5000 employees,COMPANY - PRIVATE,INSURANCE CARRIERS,Insurance,$5 to $10 billion (USD),79,147,113, NC,1,87.0,1,1,0,1,1,0,1,na,senior
323,MACHINE LEARNING ENGINEER/SCIENTIST,79-147 ,4.8,JANE STREET,"New York, NY","New York, NY",501 to 1000 employees,COMPANY - PRIVATE,INVESTMENT BANKING & ASSET MANAGEMENT,Finance,Unknown / Non-Applicable,79,147,113, NY,1,20.0,0,0,0,0,0,0,0,mle,na
324,DATA SCIENTIST,79-147 ,5.0,SSATI,"McLean, VA","Annapolis Junction, MD",1 to 50 employees,COMPANY - PRIVATE,COMPUTER HARDWARE & SOFTWARE,Information Technology,$10 to $25 million (USD),79,147,113, VA,0,17.0,1,1,0,0,0,0,0,data scientist,na
325,"SENIOR DATA SCIENTIST – IMAGE ANALYTICS, NOVARTIS AI INNOVATION LAB",79-147 ,3.9,NOVARTIS,"Cambridge, MA","Basel, Switzerland",10000+ employees,COMPANY - PUBLIC,BIOTECH & PHARMACEUTICALS,Biotech & Pharmaceuticals,$10+ billion (USD),79,147,113, MA,0,24.0,0,0,0,0,0,0,0,data scientist,senior
326,DATA SCIENTIST,79-147 ,3.4,SOLVING IT INTERNATIONAL INC,"Chicago, IL","Chicago, IL",501 to 1000 employees,COMPANY - PRIVATE,UNKNOWN,Unknown,Unknown / Non-Applicable,79,147,113, IL,1,21.0,0,1,0,0,0,0,0,data scientist,na
327,DATA SCIENTIST,79-147 ,3.3,THE DAVEY TREE EXPERT COMPANY,"Kent, OH","Kent, OH",10000+ employees,SELF-EMPLOYED,TIMBER OPERATIONS,Agriculture & Forestry,$1 to $2 billion (USD),79,147,113, OH,1,140.0,1,1,0,0,0,0,0,data scientist,na
328,DATA SCIENTIST,79-147 ,4.6,CENTAURI,"Reston, VA","Chantilly, VA",501 to 1000 employees,COMPANY - PRIVATE,AEROSPACE & DEFENSE,Aerospace & Defense,$100 to $500 million (USD),79,147,113, VA,0,21.0,0,0,0,0,0,0,0,data scientist,na
330,MACHINE LEARNING ENGINEER,79-147 ,2.6,SOFTWARE ENGINEERING INSTITUTE,"Pittsburgh, PA","Pittsburgh, PA",501 to 1000 employees,COLLEGE / UNIVERSITY,COLLEGES & UNIVERSITIES,Education,Unknown / Non-Applicable,79,147,113, PA,1,36.0,1,0,0,0,0,0,0,mle,na
331,DATA ANALYST - UNILEVER PRESTIGE,79-147 ,3.8,DERMALOGICA,"Carson, CA","Carson, CA",201 to 500 employees,SUBSIDIARY OR BUSINESS SEGMENT,CONSUMER PRODUCTS MANUFACTURING,Manufacturing,$100 to $500 million (USD),79,147,113, CA,1,34.0,1,0,0,0,0,1,0,analyst,na
332,DATA SCIENTIST,79-147 ,4.8,TECHPROJECTS,"New York, NY","North Brunswick, NJ",1 to 50 employees,COMPANY - PRIVATE,IT SERVICES,Information Technology,Unknown / Non-Applicable,79,147,113, NY,0,9.0,1,1,0,0,0,1,0,data scientist,na
333,"VP, DATA SCIENCE",79-147 ,3.9,7PARK DATA,"New York, NY","New York, NY",51 to 200 employees,COMPANY - PRIVATE,RESEARCH & DEVELOPMENT,Business Services,Unknown / Non-Applicable,79,147,113, NY,1,8.0,1,1,0,1,0,0,0,na,na
334,DATA SCIENTIST,122-146 ,4.0,NETSKOPE,"Santa Clara, CA","Santa Clara, CA",501 to 1000 employees,COMPANY - PRIVATE,ENTERPRISE SOFTWARE & NETWORK SOLUTIONS,Information Technology,Unknown / Non-Applicable,122,146,134, CA,1,8.0,1,1,0,1,0,0,1,data scientist,na
335,DATA SCIENTIST,122-146 ,4.2,EVERSIGHT,"Palo Alto, CA","Palo Alto, CA",51 to 200 employees,COMPANY - PRIVATE,ENTERPRISE SOFTWARE & NETWORK SOLUTIONS,Information Technology,$10 to $25 million (USD),122,146,134, CA,1,7.0,1,0,0,0,0,0,0,data scientist,na
336,SENIOR BUSINESS INTELLIGENCE ANALYST,122-146 ,3.7,PROTOLABS,"Maple Plain, MN","Maple Plain, MN",1001 to 5000 employees,COMPANY - PUBLIC,MISCELLANEOUS MANUFACTURING,Manufacturing,$100 to $500 million (USD),122,146,134, MN,1,21.0,0,0,0,0,0,0,0,analyst,senior
337,DATA SCIENTIST,122-146 ,3.0,AMERITAS LIFE INSURANCE CORP,"Cincinnati, OH","Lincoln, NE",1001 to 5000 employees,COMPANY - PRIVATE,INSURANCE AGENCIES & BROKERAGES,Insurance,$2 to $5 billion (USD),122,146,134, OH,0,133.0,0,0,0,0,0,0,0,data scientist,na
338,DATA ENGINEER - KAFKA,122-146 ,3.5,WESTERN DIGITAL,"San Jose, CA","San Jose, CA",10000+ employees,COMPANY - PUBLIC,COMPUTER HARDWARE & SOFTWARE,Information Technology,$10+ billion (USD),122,146,134, CA,1,50.0,1,0,1,1,1,0,0,data engineer,na
339,DATA SCIENTIST,122-146 ,2.9,"SHIMENTO, INC.","Santa Clara, CA","Benicia, CA",1 to 50 employees,COMPANY - PRIVATE,UNKNOWN,Unknown,$1 to $5 million (USD),122,146,134, CA,0,21.0,1,0,1,1,0,0,1,data scientist,na
340,DATA SCIENTIST,122-146 ,5.0,AVERITY,"New York, NY","New York, NY",1 to 50 employees,COMPANY - PRIVATE,STAFFING & OUTSOURCING,Business Services,Unknown / Non-Applicable,122,146,134, NY,1,6.0,0,0,0,0,0,0,0,data scientist,na
341,DATA SCIENTIST,122-146 ,4.7,PRAXIS ENGINEERING,"Chantilly, VA","Annapolis Junction, MD",201 to 500 employees,SUBSIDIARY OR BUSINESS SEGMENT,COMPUTER HARDWARE & SOFTWARE,Information Technology,$100 to $500 million (USD),122,146,134, VA,0,18.0,0,0,0,0,1,0,1,data scientist,na
343,DECISION SCIENTIST,122-146 ,4.5,JOHNS HOPKINS UNIVERSITY APPLIED PHYSICS LABORATORY,"Laurel, MD","Laurel, MD",5001 to 10000 employees,NONPROFIT ORGANIZATION,AEROSPACE & DEFENSE,Aerospace & Defense,$1 to $2 billion (USD),122,146,134, MD,1,78.0,0,1,0,1,0,0,0,na,na
344,DATA SCIENTIST,122-146 ,4.9,CAMBRIDGE MOBILE TELEMATICS,"Cambridge, MA","Cambridge, MA",1 to 50 employees,COMPANY - PRIVATE,ENTERPRISE SOFTWARE & NETWORK SOLUTIONS,Information Technology,Unknown / Non-Applicable,122,146,134, MA,1,10.0,1,0,0,1,1,0,0,data scientist,na
345,DATA SCIENCE ALL STAR PROGRAM - DATA ENGINEER TRACK,122-146 ,4.6,BLEND360,"Columbia, MD","Columbia, MD",51 to 200 employees,COMPANY - PRIVATE,CONSULTING,Business Services,Unknown / Non-Applicable,122,146,134, MD,1,18.0,1,0,1,1,1,0,0,data engineer,na
346,DATA SCIENTIST - TS/SCI FSP OR CI REQUIRED,122-146 ,5.0,PHOENIX OPERATIONS GROUP,"Annapolis Junction, MD","Woodbine, MD",1 to 50 employees,COMPANY - PRIVATE,IT SERVICES,Information Technology,$1 to $5 million (USD),122,146,134, MD,0,9.0,1,0,0,1,0,0,1,data scientist,na
347,DATA ANALYST,122-146 ,3.9,NOLIJ CONSULTING,"Falls Church, VA","Vienna, VA",51 to 200 employees,COMPANY - PUBLIC,CONSULTING,Business Services,$1 to $5 million (USD),122,146,134, VA,0,8.0,1,1,0,0,0,1,0,analyst,na
354,SENIOR DATA SCIENTIST,122-146 ,3.5,MAXAR TECHNOLOGIES,"Herndon, VA","Westminster, CO",5001 to 10000 employees,COMPANY - PUBLIC,AEROSPACE & DEFENSE,Aerospace & Defense,$2 to $5 billion (USD),122,146,134, VA,0,21.0,1,1,0,0,0,0,1,data scientist,senior
355,DATA SCIENTIST,112-116 ,4.3,QUICK BASE,"Cambridge, MA","Cambridge, MA",201 to 500 employees,COMPANY - PRIVATE,ENTERPRISE SOFTWARE & NETWORK SOLUTIONS,Information Technology,Unknown / Non-Applicable,112,116,114, MA,1,21.0,1,1,0,0,0,1,0,data scientist,na
356,DATA SCIENTIST,112-116 ,3.7,TAKEDA,"Cambridge, MA","OSAKA, Japan",10000+ employees,COMPANY - PUBLIC,BIOTECH & PHARMACEUTICALS,Biotech & Pharmaceuticals,$10+ billion (USD),112,116,114, MA,0,239.0,1,0,0,1,0,0,0,data scientist,na
357,DATA SCIENTIST,112-116 ,3.5,MAXAR TECHNOLOGIES,"Herndon, VA","Westminster, CO",5001 to 10000 employees,COMPANY - PUBLIC,AEROSPACE & DEFENSE,Aerospace & Defense,$2 to $5 billion (USD),112,116,114, VA,0,21.0,1,0,1,1,0,1,0,data scientist,na
358,ENGINEER - COMPUTER SCIENTIST - RESEARCH COMPUTER SCIENTIST - SIGNAL PROCESSING - SAN ANTONIO OR,112-116 ,3.9,SOUTHWEST RESEARCH INSTITUTE,"Oklahoma City, OK","San Antonio, TX",1001 to 5000 employees,NONPROFIT ORGANIZATION,RESEARCH & DEVELOPMENT,Business Services,$500 million to $1 billion (USD),112,116,114, OK,0,73.0,1,1,0,0,0,0,0,na,na
359,DATA SCIENTIST,112-116 ,4.7,COMPASS CONSULTING GROUP,"Thousand Oaks, CA","Danville, CA",51 to 200 employees,COMPANY - PRIVATE,CONSULTING,Business Services,Unknown / Non-Applicable,112,116,114, CA,0,12.0,1,0,0,0,0,0,0,data scientist,na
360,DATA SCIENCE SOFTWARE ENGINEER,112-116 ,4.8,KLAVIYO,"Boston, MA","Boston, MA",201 to 500 employees,COMPANY - PRIVATE,COMPUTER HARDWARE & SOFTWARE,Information Technology,Unknown / Non-Applicable,112,116,114, MA,1,8.0,1,0,0,0,0,0,0,na,na
361,AI OPS DATA SCIENTIST,112-116 ,4.0,ASTRAZENECA,"Gaithersburg, MD","Cambridge, United Kingdom",10000+ employees,COMPANY - PUBLIC,BIOTECH & PHARMACEUTICALS,Biotech & Pharmaceuticals,$10+ billion (USD),112,116,114, MD,0,107.0,1,0,1,1,1,0,0,data scientist,na
362,DATA SCIENTIST,112-116 ,4.4,"SOLUTIONIT, INC.","Edison, NJ","Wilmington, MA",51 to 200 employees,COMPANY - PRIVATE,UNKNOWN,Unknown,Unknown / Non-Applicable,112,116,114, NJ,0,21.0,0,0,0,0,0,0,0,data scientist,na
363,DATA SCIENTIST,112-116 ,3.2,PERSPECTA,"Adelphi, MD","Chantilly, VA",10000+ employees,COMPANY - PUBLIC,AEROSPACE & DEFENSE,Aerospace & Defense,Unknown / Non-Applicable,112,116,114, MD,0,2.0,1,0,1,0,0,0,1,data scientist,na
364,DATA SCIENTIST,112-116 ,4.5,SMITH HANLEY ASSOCIATES,"Washington, DC","New York, 061",1 to 50 employees,COMPANY - PRIVATE,STAFFING & OUTSOURCING,Business Services,Unknown / Non-Applicable,112,116,114, DC,0,40.0,1,0,0,0,0,0,0,data scientist,na
365,SCIENTIST - MACHINE LEARNING,112-116 ,3.5,ALLEN INSTITUTE,"Seattle, WA","Seattle, WA",201 to 500 employees,NONPROFIT ORGANIZATION,RESEARCH & DEVELOPMENT,Business Services,$100 to $500 million (USD),112,116,114, WA,1,17.0,0,0,0,0,0,0,0,mle,na
366,DATA SCIENTIST,112-116 ,4.4,ELIASSEN GROUP,"Plano, TX","Reading, MA",1001 to 5000 employees,COMPANY - PRIVATE,STAFFING & OUTSOURCING,Business Services,$100 to $500 million (USD),112,116,114, TX,0,31.0,1,0,0,0,0,0,0,data scientist,na
367,DATA SCIENTIST,112-116 ,3.1,BAYSIDE SOLUTIONS,"Sunnyvale, CA","Pleasanton, CA",1 to 50 employees,COMPANY - PRIVATE,STAFFING & OUTSOURCING,Business Services,$1 to $5 million (USD),112,116,114, CA,0,19.0,1,1,0,0,0,1,0,data scientist,na
368,SR. DATA SCIENTIST,112-116 ,3.5,EVOLVE VACATION RENTAL,"Denver, CO","Denver, CO",201 to 500 employees,COMPANY - PRIVATE,TRAVEL AGENCIES,Travel & Tourism,Unknown / Non-Applicable,112,116,114, CO,1,9.0,1,0,0,0,0,0,0,data scientist,senior
369,DATA SCIENTIST,112-116 ,3.8,AGREEYA SOLUTIONS,"Thousand Oaks, CA","Folsom, CA",1001 to 5000 employees,COMPANY - PRIVATE,IT SERVICES,Information Technology,$50 to $100 million (USD),112,116,114, CA,0,21.0,1,1,0,0,0,0,0,data scientist,na
370,DATA SCIENTIST,112-116 ,3.7,CAROLINA POWER & LIGHT CO,"McLean, VA","Raleigh, NC",5001 to 10000 employees,SUBSIDIARY OR BUSINESS SEGMENT,ENERGY,"Oil, Gas, Energy & Utilities",Unknown / Non-Applicable,112,116,114, VA,0,112.0,1,1,0,0,0,0,1,data scientist,na
371,ANALYTICS MANAGER - DATA MART,112-116 ,3.5,CENTRAL CALIFORNIA ALLIANCE FOR HEALTH,"Scotts Valley, CA","Scotts Valley, CA",501 to 1000 employees,NONPROFIT ORGANIZATION,HEALTH CARE SERVICES & HOSPITALS,Health Care,$500 million to $1 billion (USD),112,116,114, CA,1,24.0,0,0,0,0,0,1,0,manager,na
372,DATA MODELER (ANALYTICAL SYSTEMS),112-116 ,3.7,MASSMUTUAL,"Boston, MA","Springfield, MA",5001 to 10000 employees,COMPANY - PRIVATE,INSURANCE CARRIERS,Insurance,$10+ billion (USD),112,116,114, MA,0,169.0,0,1,1,1,0,0,1,na,na
373,APPLIED AI SCIENTIST / ENGINEER,112-116 ,5.0,"NEW IRON GROUP, INC.","Boston, MA","Austin, TX",1 to 50 employees,CONTRACT,COMPUTER HARDWARE & SOFTWARE,Information Technology,Unknown / Non-Applicable,112,116,114, MA,0,17.0,1,0,0,0,0,0,0,na,na
374,"DATA ENGINEER (ANALYTICS, SQL, PYTHON, AWS)",112-116 ,4.0,TRAVELERS,"Hartford, CT","Hartford, CT",10000+ employees,COMPANY - PUBLIC,INSURANCE CARRIERS,Insurance,$10+ billion (USD),112,116,114, CT,1,167.0,1,0,0,1,1,0,1,data engineer,na
375,SENIOR DATA ANALYST - FINANCE & PLATFORM ANALYTICS,112-116 ,3.6,TWITCH,"San Francisco, CA","San Francisco, CA",1001 to 5000 employees,SUBSIDIARY OR BUSINESS SEGMENT,INTERNET,Information Technology,Unknown / Non-Applicable,112,116,114, CA,1,9.0,1,0,0,0,0,1,0,analyst,senior
376,SENIOR DATA SCIENTIST,110-163 ,4.8,KLAVIYO,"Boston, MA","Boston, MA",201 to 500 employees,COMPANY - PRIVATE,COMPUTER HARDWARE & SOFTWARE,Information Technology,Unknown / Non-Applicable,110,163,136, MA,1,8.0,0,0,0,0,0,0,0,data scientist,senior
